sam_th,energy,polarization,scan,q,R,R_err
2.812,284.6,100.0,3.0,0.014151313184478296,0.18416731436243156,0.18621868991141283
2.83,288.6,100.0,9.0,0.014441990438154148,0.27475964445120815,0.28172019158024325
2.832,250.0,100.0,0.0,0.012519220791485925,0.6468066399393431,0.6476557230282423
2.852,285.0,100.0,4.0,0.014372619073974325,0.29735925694098586,0.300956116496729
2.852,285.5,100.0,10.0,0.014397834195156736,0.5341953184352086,0.546163180021545
2.852,286.0,100.0,5.0,0.014423049316339148,0.4803217881321744,0.4831578426237657
2.852,286.5,100.0,6.0,0.014448264437521558,0.27838805100807723,0.2817196472883317
2.852,287.0,100.0,7.0,0.01447347955870397,0.27610777237623224,0.2796241165804405
2.852,287.7,100.0,8.0,0.014508780728359344,0.2396316073778574,0.24432099971637228
2.876,284.0,100.0,1.0,0.014442611341959104,0.2925242007987224,0.2935915259660083
2.876,284.2,100.0,2.0,0.014452782195016821,0.23585770560949357,0.23693080396101898
2.876,284.6,100.0,3.0,0.014473123901132258,0.1685491186131532,0.1704265285212161
2.89,288.6,100.0,9.0,0.014747924033665644,0.24713179918130512,0.25339244396675203
2.902,250.0,100.0,0.0,0.012828403346114514,0.65209682944978,0.6529528571341316
2.914,285.0,100.0,4.0,0.014684800742340102,0.2696360088289611,0.27289752779058996
2.914,285.5,100.0,10.0,0.014710563550659998,0.5003094470493514,0.5115181454523295
2.914,286.0,100.0,5.0,0.014736326358979894,0.46367675910566464,0.4664145332141884
2.914,286.5,100.0,6.0,0.014762089167299788,0.2753057763787421,0.27860048567820617
2.914,287.0,100.0,7.0,0.014787851975619683,0.24310686914148918,0.24620293348966718
2.914,287.7,100.0,8.0,0.014823919907267535,0.22297074036157344,0.22733409331407367
2.938,284.0,100.0,1.0,0.014753691046425918,0.31307749081044267,0.3142198082130382
2.938,284.2,100.0,2.0,0.01476408096969805,0.20450660824240968,0.20543706630657965
2.938,284.6,100.0,3.0,0.014784860816242314,0.1639849305847759,0.16581150159259866
2.952,288.6,100.0,9.0,0.015064038421240924,0.2383082465034827,0.2443453622682025
2.972,250.0,100.0,0.0,0.013137566752745359,0.6476724612717836,0.648522680951135
2.976,285.0,100.0,4.0,0.014996965215549501,0.23583558288390769,0.23868825166781102
2.976,285.5,100.0,10.0,0.015023275680839939,0.44486107814758746,0.45482753727720715
2.976,286.0,100.0,5.0,0.015049586146130377,0.4671385626094025,0.4698967768970278
2.976,286.5,100.0,6.0,0.015075896611420815,0.2920224606332673,0.29551722608772396
2.976,287.0,100.0,7.0,0.015102207076711253,0.24583056866468028,0.24896132042839153
2.976,287.7,100.0,8.0,0.015139041728117865,0.22209135831615012,0.22643750248942646
3.0,284.0,100.0,1.0,0.015064753475069304,0.3054668824757233,0.3065814312568105
3.0,284.2,100.0,2.0,0.015075362456389775,0.18559812925820499,0.18644255808887858
3.0,284.6,100.0,3.0,0.01509658041903072,0.16058935108540337,0.1623780999162359
3.012,288.6,100.0,9.0,0.01536993877940567,0.2255272038823029,0.2312405346541406
3.036,285.0,100.0,4.0,0.015299043150673361,0.2324985611273785,0.23531086527385242
3.036,285.5,100.0,10.0,0.01532588357725349,0.4970389608029952,0.508174388764684
3.036,286.0,100.0,5.0,0.015352724003833619,0.4431344919855899,0.44575097451340084
3.036,286.5,100.0,6.0,0.015379564430413746,0.26557511717342713,0.2687533752534676
3.036,287.0,100.0,7.0,0.015406404856993877,0.2237546072328397,0.22660421269499953
3.036,287.7,100.0,8.0,0.015443981454206055,0.18698716426935594,0.1906463484025354
3.042,250.0,100.0,0.0,0.01344671054991338,0.6671513243291206,0.6680271145146971
3.062,284.0,100.0,1.0,0.015375798263650943,0.296690628896802,0.297773155997995
3.062,284.2,100.0,2.0,0.015386626290597175,0.1922829715509564,0.19315781487763306
3.062,284.6,100.0,3.0,0.015408282344489644,0.15081664789420787,0.15249654198909948
3.074,288.6,100.0,9.0,0.015686018105122917,0.2131213430604363,0.2185203934032855
3.098,285.0,100.0,4.0,0.015611172720973513,0.209278935873759,0.21181037527825913
3.098,285.5,100.0,10.0,0.01563856074329101,0.45541748097610385,0.46562044080788495
3.098,286.0,100.0,5.0,0.01566594876560851,0.433273179215978,0.4358314357355914
3.098,286.5,100.0,6.0,0.015693336787926004,0.27314766201376434,0.2764165441781747
3.098,287.0,100.0,7.0,0.015720724810243503,0.19570157870504773,0.19819391749765589
3.098,287.7,100.0,8.0,0.015759068041487998,0.18462547057251544,0.18823843831358755
3.112,250.0,100.0,0.0,0.013755834276182766,0.6188420927473174,0.6196544659098749
3.124,284.0,100.0,1.0,0.015686825047953178,0.2883954551977614,0.2894477159222518
3.124,284.2,100.0,2.0,0.0156978721078461,0.1709119319889198,0.17168954199746025
3.124,284.6,100.0,3.0,0.015719966227631953,0.13295188187009213,0.13443278656050112
3.134,288.6,100.0,9.0,0.01599188383901196,0.20495548859707247,0.21014767153421288
3.16,285.0,100.0,4.0,0.015923284011382717,0.22498735536181105,0.2277088039132349
3.16,285.5,100.0,10.0,0.0159512195973676,0.48643032104137734,0.4973280780091341
3.16,286.0,100.0,5.0,0.015979155183352484,0.41640156657937727,0.418860204855595
3.16,286.5,100.0,6.0,0.016007090769337363,0.2425877183567931,0.24549087579184212
3.16,287.0,100.0,7.0,0.016035026355322248,0.2149031220630068,0.217640000279904
3.16,287.7,100.0,8.0,0.01607413617570108,0.16302005421100693,0.16621022182539824
3.184,250.0,100.0,0.0,0.014073768683691819,0.622625033385633,0.6234423725314133
3.188,284.0,100.0,1.0,0.01600786568339208,0.2570536662609867,0.25799157104491344
3.188,284.2,100.0,2.0,0.016019138828239535,0.15556878964535673,0.15627659188266685
3.188,284.6,100.0,3.0,0.016041685117934457,0.13242760047552812,0.13390266537814785
3.196,288.6,100.0,9.0,0.016307926669791546,0.18710271129120173,0.19184262585366915
3.222,285.0,100.0,4.0,0.016235376656434493,0.23047929476831727,0.2332671738554408
3.222,285.5,100.0,10.0,0.016263859773375605,0.4237073914124753,0.4331999332572559
3.222,286.0,100.0,5.0,0.01629234289031672,0.3854463048564256,0.387722168144673
3.222,286.5,100.0,6.0,0.016320826007257833,0.22562215478437128,0.22832227761256263
3.222,287.0,100.0,7.0,0.016349309124198946,0.1906675791119878,0.19309580788284358
3.222,287.7,100.0,8.0,0.016389185487916503,0.1829351613714323,0.1865150511596249
3.25,284.0,100.0,1.0,0.016318854756225184,0.2625239087593697,0.26348177266966527
3.25,284.2,100.0,2.0,0.016330346907461962,0.12120308803522939,0.12175453422874803
3.25,284.6,100.0,3.0,0.016353331209935523,0.10943516641953169,0.11065412660999162
3.254,250.0,100.0,0.0,0.014382850277378508,0.5768042442886311,0.5775614330668364
3.256,288.6,100.0,9.0,0.016613756392632892,0.16955731184500927,0.17385274490442737
3.284,285.0,100.0,4.0,0.01654745029068419,0.22530904270884,0.22803438239255955
3.284,285.5,100.0,10.0,0.01657648090522925,0.41762973780466334,0.4269861187460481
3.284,286.0,100.0,5.0,0.01660551151977431,0.3580927373877898,0.36020709185050137
3.284,286.5,100.0,6.0,0.016634542134319367,0.21965601281409408,0.22228473611086275
3.284,287.0,100.0,7.0,0.01666357274886443,0.16252411945378162,0.16459392987804825
3.284,287.7,100.0,8.0,0.016704215609227514,0.16169044962136986,0.16485459797376095
3.312,284.0,100.0,1.0,0.016629824720507596,0.1827450380263499,0.18341181492121733
3.312,284.2,100.0,2.0,0.016641535864676968,0.11449464292543804,0.11501556723556088
3.312,284.6,100.0,3.0,0.016664958153015712,0.11130200017026896,0.11254175437145512
3.318,288.6,100.0,9.0,0.016929761295560654,0.17532742710793975,0.17976903577952905
3.324,250.0,100.0,0.0,0.014691910402860837,0.6241672114802121,0.6249865750908933
3.346,285.0,100.0,4.0,0.016859504548709426,0.16954861064009968,0.1715994717655189
3.346,285.5,100.0,10.0,0.016889082626865056,0.4286312901500449,0.43823414471476657
3.346,286.0,100.0,5.0,0.016918660705020686,0.35981674311674294,0.361941276951517
3.346,286.5,100.0,6.0,0.016948238783176316,0.19720814258870456,0.19956822202424526
3.346,287.0,100.0,7.0,0.01697781686133195,0.1465005843932376,0.14836632861481763
3.346,287.7,100.0,8.0,0.01701922617074983,0.15165127674951612,0.1546189667929828
3.376,284.0,100.0,1.0,0.016950805544815036,0.1643823571804574,0.16498213465663691
3.376,284.2,100.0,2.0,0.016962742731818428,0.09201951603297838,0.09243818368137248
3.376,284.6,100.0,3.0,0.016986617105825212,0.10533891178536801,0.10651224522263335
3.378,288.6,100.0,9.0,0.017235553620745598,0.17206605761150076,0.17642504528490632
3.394,250.0,100.0,0.0,0.015000948598827888,0.5721343130921429,0.5728853715071757
3.408,285.0,100.0,4.0,0.017171539065110496,0.21122068720943976,0.21377561405105036
3.408,285.5,100.0,10.0,0.01720166457224227,0.42543575254683436,0.4349670157845463
3.408,286.0,100.0,5.0,0.017231790079374042,0.3241485423038989,0.3260624736558757
3.408,286.5,100.0,6.0,0.017261915586505812,0.19400926016706818,0.1963310571233922
3.408,287.0,100.0,7.0,0.01729204109363759,0.1586291214795107,0.16064932752852065
3.408,287.7,100.0,8.0,0.017334216803622068,0.13928200474532806,0.14200763836725605
3.438,284.0,100.0,1.0,0.017261735553670464,0.1502388599286105,0.15078703240756544
3.438,284.2,100.0,2.0,0.017273891705468825,0.08520879204934736,0.08559647246897724
3.438,284.6,100.0,3.0,0.017298204009065545,0.10917302572224968,0.11038906601881497
3.44,288.6,100.0,9.0,0.017551519163079336,0.15843746574488468,0.162451197272034
3.464,250.0,100.0,0.0,0.015309964404001465,0.5970928302302189,0.5978766524629328
3.47,285.0,100.0,4.0,0.017483553474510825,0.18612132263884393,0.18837264739916218
3.47,285.5,100.0,10.0,0.0175142263753433,0.37709387771788194,0.38554211224528695
3.47,286.0,100.0,5.0,0.017544899276175776,0.3026684160672736,0.3044555182601356
3.47,286.5,100.0,6.0,0.01757557217700825,0.20381475720923323,0.2062539010033738
3.47,287.0,100.0,7.0,0.017606245077840726,0.13432467861960468,0.13603535775435419
3.47,287.7,100.0,8.0,0.01764918713900619,0.12348472249221436,0.12590121636760507
3.5,284.0,100.0,1.0,0.01757264534990963,0.13923933901969193,0.1397473778431677
3.5,284.2,100.0,2.0,0.017585020452268722,0.07406039480082391,0.07439735257529523
3.5,284.6,100.0,3.0,0.017609770656986906,0.09382677032248818,0.0948718740269417
3.5,288.6,100.0,9.0,0.01785727270416873,0.1510310154054318,0.15485711768029556
3.53,285.0,100.0,4.0,0.017785483414295443,0.16925017780008486,0.17129742907988033
3.53,285.5,100.0,10.0,0.01781668601677666,0.36053931226670816,0.3686166660673372
3.53,286.0,100.0,5.0,0.017847888619257884,0.3397217323400652,0.3417276154140787
3.53,286.5,100.0,6.0,0.017879091221739103,0.15551476538918282,0.1573758812381537
3.53,287.0,100.0,7.0,0.017910293824220325,0.13002058743631692,0.13167645222825933
3.53,287.7,100.0,8.0,0.01795397746769403,0.1156834979395517,0.1179473283034441
3.536,250.0,100.0,0.0,0.015627785386858724,0.5728424236928796,0.5735944116666074
3.56,288.6,100.0,9.0,0.01816300666256911,0.1387359010183022,0.14225052842821834
3.562,284.0,100.0,1.0,0.017883534569472948,0.12461476188796428,0.12506944041102394
3.562,284.2,100.0,2.0,0.017896128607902156,0.05631894399248206,0.056575182243430056
3.562,284.6,100.0,3.0,0.01792131668476057,0.09281250631618211,0.09384631248724892
3.592,285.0,100.0,4.0,0.018097457191544535,0.1975237825781109,0.1999130315699242
3.592,285.5,100.0,10.0,0.01812920711644198,0.3540891866141723,0.36202203482225864
3.592,286.0,100.0,5.0,0.018160957041339427,0.3136961418557887,0.31554835712914653
3.592,286.5,100.0,6.0,0.01819270696623687,0.15455927765823704,0.15640895875144623
3.592,287.0,100.0,7.0,0.01822445689113432,0.10548791362822255,0.10683134489242899
3.592,287.7,100.0,8.0,0.018268906785990746,0.11649442509521153,0.1187741246327595
3.606,250.0,100.0,0.0,0.0159367543538757,0.5235583492661158,0.5242456405104597
3.622,288.6,100.0,9.0,0.018478910824075233,0.12827149300131505,0.13152102323757178
3.624,284.0,100.0,1.0,0.018194402848324923,0.11457991290528179,0.1149979775453195
3.624,284.2,100.0,2.0,0.018207215808077264,0.05605931300504292,0.056314369994671064
3.624,284.6,100.0,3.0,0.01823284172758195,0.08042574589134269,0.08132158025370625
3.654,285.0,100.0,4.0,0.018409409777589748,0.16132426665943192,0.1632756460651936
3.654,285.5,100.0,10.0,0.01844170698772587,0.33889959493665134,0.3464921426507497
3.654,286.0,100.0,5.0,0.018474004197861993,0.2667874236901702,0.2683626669748833
3.654,286.5,100.0,6.0,0.018506301407998114,0.14754540597205937,0.149311148876344
3.654,287.0,100.0,7.0,0.018538598618134238,0.10112353502465862,0.10241138416136632
3.654,287.7,100.0,8.0,0.018583814712324807,0.11382468439443531,0.11605213931481849
3.676,250.0,100.0,0.0,0.016245699533291986,0.5625351276839491,0.563273584951291
3.682,288.6,100.0,9.0,0.018784603930414333,0.12510504902036493,0.12827436302761583
3.688,284.0,100.0,1.0,0.018515276785386163,0.0868280098606721,0.08714481688004556
3.688,284.2,100.0,2.0,0.018528315712699816,0.05991050598539029,0.0601830850179296
3.688,284.6,100.0,3.0,0.018554393567327125,0.07517068238040903,0.07600798242124006
3.716,285.0,100.0,4.0,0.018721340807150433,0.1571733371574078,0.15907450689222072
3.716,285.5,100.0,10.0,0.018754185264706836,0.32192713402066536,0.32913943867382295
3.716,286.0,100.0,5.0,0.018787029722263242,0.25828364228884254,0.25980867509375927
3.716,286.5,100.0,6.0,0.018819874179819646,0.12670741944635083,0.12822378469902418
3.716,287.0,100.0,7.0,0.01885271863737605,0.09592589814799196,0.09714755327592708
3.716,287.7,100.0,8.0,0.018898700877955015,0.10046544936905216,0.10243147511044699
3.744,288.6,100.0,9.0,0.01910046516200514,0.12895179252898525,0.13221855694435028
3.746,250.0,100.0,0.0,0.016554620463968217,0.4982939368162119,0.49894806268463426
3.75,284.0,100.0,1.0,0.018826101385757032,0.07196477691386001,0.07222735285577714
3.75,284.2,100.0,2.0,0.018839359203634328,0.060171448240442765,0.060445214500268185
3.75,284.6,100.0,3.0,0.018865874839388917,0.05849167427670911,0.05914319265740334
3.778,285.0,100.0,4.0,0.019033249914971188,0.16598679531576713,0.16799457269926113
3.778,285.5,100.0,10.0,0.019066641581488682,0.3020907264681133,0.30885862554195115
3.778,286.0,100.0,5.0,0.019100033248006177,0.2639541434179021,0.2655126576317284
3.778,286.5,100.0,6.0,0.019133424914523668,0.12471812531798827,0.12621068378407582
3.778,287.0,100.0,7.0,0.019166816581041163,0.09448761254997484,0.09569095052883785
3.778,287.7,100.0,8.0,0.019213564914165652,0.09208235825339982,0.09388433383596555
3.804,288.6,100.0,9.0,0.01940611603029366,0.11904789707964666,0.12206376391078368
3.812,284.0,100.0,1.0,0.019136903941718655,0.07857177474198741,0.07885845745880696
3.812,284.2,100.0,2.0,0.019150380634635356,0.05647236230324156,0.0567292985722422
3.812,284.6,100.0,3.0,0.019177334020468766,0.05257268432686495,0.053158273140742125
3.816,250.0,100.0,0.0,0.01686351668480125,0.5215091682152543,0.5221937694362296
3.84,285.0,100.0,4.0,0.019345136735822284,0.14250361898265407,0.14422734370855847
3.84,285.5,100.0,10.0,0.019379075572200918,0.29563151613155986,0.3022547060838514
3.84,286.0,100.0,5.0,0.019413014408579555,0.24207010726763645,0.24349940744089332
3.84,286.5,100.0,6.0,0.01944695324495819,0.11935938811656367,0.12078781614004609
3.84,287.0,100.0,7.0,0.019480892081336826,0.07924781395302102,0.08025706693018883
3.84,287.7,100.0,8.0,0.019528406452266917,0.08770651106928733,0.08942285494206223
3.866,288.6,100.0,9.0,0.019721932899878343,0.1030936300835533,0.10570532392357539
3.876,284.0,100.0,1.0,0.01945770887820102,0.07280007226665558,0.07306569592821341
3.876,284.2,100.0,2.0,0.01947141149008708,0.05536958624043184,0.055621505131806234
3.876,284.6,100.0,3.0,0.019498816713859196,0.04998557613686684,0.05054234805398954
3.888,250.0,100.0,0.0,0.0171812122474264,0.4813574977692928,0.48198939065015295
3.902,285.0,100.0,4.0,0.019657000904500083,0.1514876101924504,0.1533200053359638
3.902,285.5,100.0,10.0,0.019691486870999204,0.2732059736339758,0.2793267522409269
3.902,286.0,100.0,5.0,0.01972597283749833,0.20215592663091353,0.2033495539821792
3.902,286.5,100.0,6.0,0.01976045880399745,0.08633501708797274,0.0873682274601293
3.902,287.0,100.0,7.0,0.019794944770496575,0.08089064615554656,0.08192082126556169
3.902,287.7,100.0,8.0,0.019843225123595345,0.09665567146567623,0.09854714300486449
3.926,288.6,100.0,9.0,0.020027540144318498,0.10244497239437936,0.10504023364501909
3.938,284.0,100.0,1.0,0.01976846551292107,0.07522933724756782,0.07550382450278749
3.938,284.2,100.0,2.0,0.019782386967507632,0.06522769615743952,0.06552446718317077
3.938,284.6,100.0,3.0,0.019810229876680765,0.04454676914652991,0.04504296008752104
3.958,250.0,100.0,0.0,0.01749005692629675,0.49407067628266976,0.49471925814631906
3.964,285.0,100.0,4.0,0.01996884205582746,0.12281867879518399,0.12430429435325581
3.964,285.5,100.0,10.0,0.020003875112065753,0.2529857381816778,0.25865351210890786
3.964,286.0,100.0,5.0,0.02003890816830405,0.18414745535933452,0.18523475189842728
3.964,286.5,100.0,6.0,0.02007394122454234,0.08236513090529997,0.08335083184595854
3.964,287.0,100.0,7.0,0.020108974280780637,0.05871779422683357,0.05946558909561429
3.964,287.7,100.0,8.0,0.020158020559514246,0.07206720163870475,0.07347749716240776
3.988,288.6,100.0,9.0,0.020343311220007373,0.09879712044202142,0.10129996984853884
4.0,284.0,100.0,1.0,0.020079198999771296,0.08036043727188351,0.08065364623346752
4.0,284.2,100.0,2.0,0.02009333928075705,0.057562025689917994,0.05782391967688226
4.0,284.6,100.0,3.0,0.020121619842728564,0.03825049258564437,0.038676551495708415
4.024,285.0,100.0,4.0,0.02027060155565976,0.11441605026074116,0.11580002756800356
4.024,285.5,100.0,10.0,0.020306164014529338,0.2580459071795122,0.26382704676173707
4.024,286.0,100.0,5.0,0.020341726473398918,0.1889234438016001,0.190038940109698
4.024,286.5,100.0,6.0,0.020377288932268495,0.08312221134785264,0.08411697261411473
4.024,287.0,100.0,7.0,0.020412851391138073,0.05819243242156983,0.0589335365951805
4.024,287.7,100.0,8.0,0.020462638833555483,0.06938166365567541,0.07073940542246708
4.028,250.0,100.0,0.0,0.017798875499067886,0.4615600378646884,0.4621659420073845
4.048,288.6,100.0,9.0,0.02064887345499914,0.0832496770837375,0.08535865965275959
4.062,284.0,100.0,1.0,0.02038990897489857,0.08630296706748632,0.08661785837737133
4.062,284.2,100.0,2.0,0.020404268065725966,0.05191439607930983,0.05215059464958415
4.062,284.6,100.0,3.0,0.020432986247380755,0.03507540526155578,0.03546609798014842
4.086,285.0,100.0,4.0,0.020582396348614394,0.11803212610144002,0.1194598434861956
4.086,285.5,100.0,10.0,0.020618505815892665,0.24337868483300645,0.2488312268389493
4.086,286.0,100.0,5.0,0.02065461528317094,0.17359457000587966,0.17461955715438177
4.086,286.5,100.0,6.0,0.020690724750449207,0.07122473570350757,0.07207711447361874
4.086,287.0,100.0,7.0,0.020726834217727478,0.05757879260804456,0.05831208183032956
4.086,287.7,100.0,8.0,0.02077738747191706,0.06916050170413182,0.07051391551447198
4.098,250.0,100.0,0.0,0.018107667504789433,0.4423616670483007,0.44294236889561506
4.11,288.6,100.0,9.0,0.020964597305110175,0.08071380974139201,0.08275855061951866
4.124,284.0,100.0,1.0,0.02070059507447727,0.08451807278730208,0.0848264516015338
4.124,284.2,100.0,2.0,0.02071517295833254,0.03670631429991968,0.036873319593488656
